trustor,trustee,product_category,PDR,confidence,timestamp,PDR_normalized,confidence_normalized,friendshipness,interaction_count,total
14067,6596,3,4,2,11/10/2000 07:00,0.75,0.25,0.0,1,1.0
7611,64757,3,4,2,03/03/2001 07:00,0.75,0.25,0.0,1,1.0
12568,47433,3,5,2,13/01/2011 07:00,1.0,0.25,0.0,1,1.25
16096,21651,3,5,2,09/08/2000 07:00,1.0,0.25,0.0,1,1.25
19315,12973,3,5,3,13/09/2004 07:00,1.0,0.5,0.0,1,1.5
18279,6101,3,2,2,05/01/2004 07:00,0.25,0.25,0.0,1,0.5
3636,82786,3,2,2,26/05/2006 07:00,0.25,0.25,0.0,1,0.5
10538,482,3,4,3,08/02/2000 07:00,0.75,0.5,0.0,1,1.25
16471,116915,3,3,2,15/03/2001 07:00,0.5,0.25,0.0,1,0.75
15984,47317,3,2,2,13/04/2011 07:00,0.25,0.25,0.0,1,0.5
17070,6125,3,4,2,01/11/2001 07:00,0.75,0.25,0.0,1,1.0
21104,55144,3,1,2,19/03/2004 07:00,0.0,0.25,0.0,1,0.25
2932,9150,3,1,2,13/06/2003 07:00,0.0,0.25,0.0,1,0.25
3168,25043,3,5,2,09/05/2008 07:00,1.0,0.25,0.0,1,1.25
6286,122940,3,1,2,28/02/2007 07:00,0.0,0.25,0.0,1,0.25
20179,23358,3,3,2,30/08/2007 07:00,0.5,0.25,0.0,1,0.75
16801,122940,3,4,2,23/03/2003 07:00,0.75,0.25,0.0,1,1.0
9262,150338,3,4,2,24/07/2001 07:00,0.75,0.25,0.0,1,1.0
12539,1912,3,5,3,20/06/2000 07:00,1.0,0.5,0.0,1,1.5
5285,3354,3,2,2,17/02/2000 07:00,0.25,0.25,0.006944444,1,0.506944444
21792,120161,3,5,2,16/07/2007 07:00,1.0,0.25,0.0,1,1.25
14077,12916,3,2,2,31/12/2003 07:00,0.25,0.25,0.0,1,0.5
17765,1845,3,1,2,24/06/2000 07:00,0.0,0.25,0.0,1,0.25
13290,2486,3,2,2,18/10/2000 07:00,0.25,0.25,0.0,1,0.5
15386,5005,3,5,2,26/01/2000 07:00,1.0,0.25,0.0,1,1.25
4547,610,3,4,3,07/01/2002 07:00,0.75,0.5,0.0,1,1.25
18974,185899,3,4,2,05/08/2001 07:00,0.75,0.25,0.0,1,1.0
6316,145,3,4,3,24/07/2001 07:00,0.75,0.5,0.0,1,1.25
20158,610,3,4,2,22/12/2001 07:00,0.75,0.25,0.0,1,1.0
15536,23561,3,1,2,02/11/2003 07:00,0.0,0.25,0.0,1,0.25
18367,643,3,4,2,14/04/2000 07:00,0.75,0.25,0.0,1,1.0
6213,22653,3,4,2,05/11/2000 07:00,0.75,0.25,0.0,1,1.0
18637,1928,3,4,2,12/06/2000 07:00,0.75,0.25,0.0,1,1.0
12107,194732,3,4,2,11/04/2001 07:00,0.75,0.25,0.0,1,1.0
15827,12802,3,3,2,23/11/2007 07:00,0.5,0.25,0.000831947,1,0.750831947
20489,283287,3,4,2,17/09/2002 07:00,0.75,0.25,0.0,1,1.0
11460,36277,3,4,2,25/12/2008 07:00,0.75,0.25,0.0,1,1.0
17169,250897,3,2,2,10/06/2005 07:00,0.25,0.25,0.0,1,0.5
10180,103139,3,1,2,19/06/2008 07:00,0.0,0.25,0.0,1,0.25
19482,47365,3,5,2,25/01/2009 07:00,1.0,0.25,0.0,1,1.25
13313,4107,3,4,2,30/07/2001 07:00,0.75,0.25,0.0,1,1.0
19163,205221,3,4,2,08/11/2007 07:00,0.75,0.25,0.0,1,1.0
7701,2444,3,5,2,23/12/2000 07:00,1.0,0.25,0.0,1,1.25
3003,47406,3,3,2,04/03/2007 07:00,0.5,0.25,0.0,1,0.75
6197,19182,3,1,2,22/04/2001 07:00,0.0,0.25,0.0,1,0.25
11519,12682,3,5,2,15/05/2002 07:00,1.0,0.25,0.0,1,1.25
21862,33582,3,5,2,23/08/2001 07:00,1.0,0.25,0.0,1,1.25
7161,12940,3,3,2,12/01/2004 07:00,0.5,0.25,0.0,1,0.75
9432,149826,3,5,2,24/04/2009 07:00,1.0,0.25,0.0,1,1.25
17081,12673,3,2,2,15/04/2000 07:00,0.25,0.25,0.0,1,0.5
10887,15673,3,3,3,24/12/1999 07:00,0.5,0.5,0.0,1,1.0
4148,1845,3,4,2,10/03/2000 07:00,0.75,0.25,0.0,1,1.0
18713,507,3,3,2,14/10/1999 07:00,0.5,0.25,0.0,1,0.75
10998,181250,3,4,2,14/02/2011 07:00,0.75,0.25,0.0,1,1.0
14851,59,3,3,2,01/12/1999 07:00,0.5,0.25,0.0,1,0.75
17040,41462,3,5,4,04/05/2006 07:00,1.0,0.75,0.0,1,1.75
19482,272635,3,1,2,08/11/2000 07:00,0.0,0.25,0.0,1,0.25
20719,13020,3,3,2,11/05/2001 07:00,0.5,0.25,0.0,1,0.75
20489,6505,3,4,2,15/03/2005 07:00,0.75,0.25,0.0,1,1.0
11069,151631,3,4,3,21/01/2008 07:00,0.75,0.5,0.0,1,1.25
15390,1265,3,5,2,12/05/2000 07:00,1.0,0.25,0.0,1,1.25
18905,3924,3,4,2,03/03/2000 07:00,0.75,0.25,0.0,1,1.0
505,14262,3,3,2,17/07/2004 07:00,0.5,0.25,0.0,1,0.75
18220,102918,3,2,2,21/01/2011 07:00,0.25,0.25,0.0,1,0.5
18537,2524,3,4,2,18/02/2000 07:00,0.75,0.25,0.0,1,1.0
488,4493,3,5,2,28/05/2000 07:00,1.0,0.25,0.0476190476190476,1,1.2976190476190477
20692,284908,3,3,2,12/05/2005 07:00,0.5,0.25,0.0,1,0.75
8847,135002,3,5,2,12/11/2010 07:00,1.0,0.25,0.0,1,1.25
20179,16744,3,4,2,01/06/2006 07:00,0.75,0.25,0.0,1,1.0
9625,29078,3,5,2,14/06/2001 07:00,1.0,0.25,0.0,1,1.25
4210,90849,3,5,5,28/01/2002 07:00,1.0,1.0,0.0,1,2.0
18220,22223,3,5,2,04/01/2009 07:00,1.0,0.25,0.0,1,1.25
7445,11566,3,5,3,21/04/2003 07:00,1.0,0.5,0.0,1,1.5
2033,14119,3,5,2,28/12/2004 07:00,1.0,0.25,0.0,1,1.25
11519,8055,3,5,2,07/01/2000 07:00,1.0,0.25,0.0,1,1.25
21471,6770,3,5,2,04/09/2000 07:00,1.0,0.25,0.0,1,1.25
20241,15282,3,4,2,06/03/2006 07:00,0.75,0.25,0.0,1,1.0
9386,4902,3,3,2,07/07/2000 07:00,0.5,0.25,0.0,1,0.75
21862,90445,3,5,2,21/02/2010 07:00,1.0,0.25,0.0,1,1.25
7246,137921,3,2,2,24/12/2010 07:00,0.25,0.25,0.0,1,0.5
9991,155,3,3,3,03/07/2000 07:00,0.5,0.5,0.0,1,1.0
15751,23322,3,2,2,29/12/2002 07:00,0.25,0.25,0.0,1,0.5
4763,19834,3,4,2,19/05/2001 07:00,0.75,0.25,0.0,1,1.0
6764,6513,3,4,3,27/02/2000 07:00,0.75,0.5,0.0,1,1.25
20489,283104,3,5,2,01/03/2011 07:00,1.0,0.25,0.0,1,1.25
19041,267663,3,5,2,08/08/2005 07:00,1.0,0.25,0.0,1,1.25
12896,5716,3,3,2,16/05/2002 07:00,0.5,0.25,0.0,1,0.75
15827,236579,3,4,2,04/07/2007 07:00,0.75,0.25,0.0,1,1.0
17835,38711,3,4,2,23/02/2008 07:00,0.75,0.25,0.0,1,1.0
20179,13367,3,4,2,05/05/2006 07:00,0.75,0.25,0.004716981,1,1.004716981
557,16264,3,5,2,16/11/2006 07:00,1.0,0.25,0.0,1,1.25
13476,25595,3,3,2,17/03/2000 07:00,0.5,0.25,0.0,1,0.75
15728,235586,3,5,2,16/04/2005 07:00,1.0,0.25,0.0,1,1.25
17835,150163,3,4,2,12/04/2005 07:00,0.75,0.25,0.0,1,1.0
10383,175688,3,4,2,04/03/2002 07:00,0.75,0.25,0.0,1,1.0
19464,47511,3,4,2,10/01/2009 07:00,0.75,0.25,0.0,1,1.0
6877,2386,3,4,2,11/11/2000 07:00,0.75,0.25,0.0,1,1.0
5285,47567,3,4,2,29/03/2004 07:00,0.75,0.25,0.0,1,1.0
15799,41611,3,5,2,29/12/2000 07:00,1.0,0.25,0.0,1,1.25
6887,37513,3,5,3,08/10/2000 07:00,1.0,0.5,0.0,1,1.5
20157,15945,3,5,2,23/02/2005 07:00,1.0,0.25,0.0,1,1.25
2417,376,3,3,2,26/02/2000 07:00,0.5,0.25,0.0,1,0.75
19471,87789,3,1,2,09/06/2000 07:00,0.0,0.25,0.0,1,0.25
19482,272358,3,5,2,25/09/2008 07:00,1.0,0.25,0.0,1,1.25
3958,87406,3,1,2,05/08/2008 07:00,0.0,0.25,0.0,1,0.25
2033,39871,3,1,2,22/06/2008 07:00,0.0,0.25,0.0,1,0.25
4548,7983,3,5,2,14/06/2000 07:00,1.0,0.25,0.0,1,1.25
12051,22908,3,5,3,10/05/2000 07:00,1.0,0.5,0.0,1,1.5
2057,322,3,3,2,25/10/2000 07:00,0.5,0.25,0.0,1,0.75
3374,2389,3,5,2,10/02/2008 07:00,1.0,0.25,0.003144654,1,1.253144654
5642,113283,3,1,2,26/12/2001 07:00,0.0,0.25,0.0,1,0.25
2057,41648,3,4,2,24/04/2000 07:00,0.75,0.25,0.0,1,1.0
12832,134951,3,4,2,12/10/2003 07:00,0.75,0.25,0.0,1,1.0
12722,507,3,1,2,13/01/2000 07:00,0.0,0.25,0.0,1,0.25
13053,12874,3,5,2,12/03/2006 07:00,1.0,0.25,0.0,1,1.25
15159,8323,3,4,2,06/04/2001 07:00,0.75,0.25,0.0,1,1.0
12517,1928,3,4,2,22/11/1999 07:00,0.75,0.25,0.0,1,1.0
20974,23057,3,5,2,15/03/2000 07:00,1.0,0.25,0.0,1,1.25
8994,158589,3,5,2,17/02/2010 07:00,1.0,0.25,0.0,1,1.25
19489,9,3,4,2,22/06/2000 07:00,0.75,0.25,0.0,1,1.0
8886,157568,3,4,2,28/02/2005 07:00,0.75,0.25,0.0,1,1.0
18483,41861,3,5,2,25/01/2000 07:00,1.0,0.25,0.0,1,1.25
11884,22122,3,4,2,08/06/2008 07:00,0.75,0.25,0.0,1,1.0
16758,21489,3,5,3,22/10/1999 07:00,1.0,0.5,0.0,1,1.5
11196,12911,3,5,3,07/04/2009 07:00,1.0,0.5,0.0,1,1.5
10776,41456,3,4,2,12/11/2005 07:00,0.75,0.25,0.0,1,1.0
14739,9,3,4,2,29/08/2000 07:00,0.75,0.25,0.0,1,1.0
1409,15381,3,4,2,10/02/2002 07:00,0.75,0.25,0.0,2,1.0
8205,150620,3,4,3,19/07/2008 07:00,0.75,0.5,0.0,1,1.25
9414,17002,3,5,2,23/07/2001 07:00,1.0,0.25,0.0,1,1.25
18513,219767,3,5,3,27/01/2010 07:00,1.0,0.5,0.0,1,1.5
19833,268701,3,4,2,04/09/2003 07:00,0.75,0.25,0.0,1,1.0
5642,36205,3,4,2,22/05/2009 07:00,0.75,0.25,0.0,1,1.0
961,13040,3,4,2,14/05/2000 07:00,0.75,0.25,0.0,1,1.0
12107,194749,3,4,3,11/09/2000 07:00,0.75,0.5,0.0,1,1.25
19673,22056,3,5,2,14/07/2008 07:00,1.0,0.25,0.0,1,1.25
9376,5689,3,5,2,30/09/2000 07:00,1.0,0.25,0.0,1,1.25
809,22531,3,3,3,17/12/2000 07:00,0.5,0.5,0.0,1,1.0
2034,47675,3,3,2,30/03/2011 07:00,0.5,0.25,0.0,1,0.75
8918,1421,3,5,2,04/06/2000 07:00,1.0,0.25,0.0344827586206896,1,1.2844827586206895
15627,47565,3,4,2,14/01/2005 07:00,0.75,0.25,0.0,1,1.0
266,7751,3,5,2,10/09/2004 07:00,1.0,0.25,0.0,1,1.25
21178,17814,3,5,2,30/09/2009 07:00,1.0,0.25,0.0,1,1.25
4882,13633,3,4,2,11/08/2004 07:00,0.75,0.25,0.0,1,1.0
16532,14288,3,4,2,13/04/2006 07:00,0.75,0.25,0.0,1,1.0
10500,87118,3,5,2,08/02/2005 07:00,1.0,0.25,0.0,1,1.25
17738,18520,3,1,2,18/02/2003 07:00,0.0,0.25,0.0,1,0.25
9262,16141,3,5,2,22/01/2001 07:00,1.0,0.25,0.0,1,1.25
15827,2520,3,4,2,06/10/2000 07:00,0.75,0.25,0.0,1,1.0
2057,49669,3,4,2,22/11/2000 07:00,0.75,0.25,0.0,1,1.0
17835,150108,3,3,2,19/04/2005 07:00,0.5,0.25,0.0,1,0.75
8185,643,3,2,3,23/08/2000 07:00,0.25,0.5,0.0,1,0.75
14068,5178,3,1,2,01/08/2003 07:00,0.0,0.25,0.0,1,0.25
20083,4813,3,5,2,12/03/2001 07:00,1.0,0.25,0.0,1,1.25
17200,2462,3,4,3,27/11/2000 07:00,0.75,0.5,0.0,1,1.25
5642,10093,3,3,2,26/03/2009 07:00,0.5,0.25,0.0,1,0.75
17763,492,3,4,2,11/11/1999 07:00,0.75,0.25,0.0,1,1.0
3842,4577,3,4,2,11/03/2000 07:00,0.75,0.25,0.0,1,1.0
16628,16922,3,5,3,04/10/2000 07:00,1.0,0.5,0.0,1,1.5
8994,63678,3,4,2,14/01/2008 07:00,0.75,0.25,0.0,1,1.0
4903,14863,3,4,2,24/07/2001 07:00,0.75,0.25,0.0,1,1.0
17877,28711,3,2,4,07/03/2005 07:00,0.25,0.75,0.0,1,1.0
5964,117802,3,5,2,03/08/2004 07:00,1.0,0.25,0.0,1,1.25
8182,150354,3,4,2,29/04/2004 07:00,0.75,0.25,0.0,1,1.0
20242,17537,3,5,3,12/12/1999 07:00,1.0,0.5,0.0,1,1.5
2132,13305,3,5,2,07/10/2008 07:00,1.0,0.25,0.0,1,1.25
3251,3972,3,5,2,07/07/2001 07:00,1.0,0.25,0.0,1,1.25
13313,100,3,2,2,19/03/2000 07:00,0.25,0.25,0.0,1,0.5
14160,9562,3,2,3,05/01/2001 07:00,0.25,0.5,0.0,1,0.75
18404,208308,3,3,2,23/02/2004 07:00,0.5,0.25,0.0,1,0.75
15958,47474,3,5,2,03/12/2010 07:00,1.0,0.25,0.0,1,1.25
9172,25070,3,1,2,24/04/2006 07:00,0.0,0.25,0.0,1,0.25
5875,23002,3,4,2,05/08/2001 07:00,0.75,0.25,0.0,1,1.0
17448,252232,3,5,2,30/01/2005 07:00,1.0,0.25,0.0,1,1.25
2760,35775,3,1,2,28/05/2003 07:00,0.0,0.25,0.0,1,0.25
6764,4524,3,3,2,08/03/2000 07:00,0.5,0.25,0.0,1,0.75
21147,12765,3,3,2,10/07/2009 07:00,0.5,0.25,0.002724796,1,0.752724796
9020,70241,3,2,2,13/01/2004 07:00,0.25,0.25,0.0,1,0.5
11649,4559,3,5,3,04/04/2000 07:00,1.0,0.5,0.0,1,1.5
15984,4475,3,3,2,01/05/2000 07:00,0.5,0.25,0.00280112,1,0.75280112
20720,647,3,3,3,22/11/2000 07:00,0.5,0.5,0.028571429,1,1.028571429
794,8639,3,5,2,13/03/2005 07:00,1.0,0.25,0.0,1,1.25
10657,5544,3,4,2,19/07/2001 07:00,0.75,0.25,0.0,1,1.0
20241,40245,3,3,2,17/11/2005 07:00,0.5,0.25,0.0,1,0.75
5642,8251,3,3,2,02/01/2009 07:00,0.5,0.25,0.0,1,0.75
7246,138546,3,5,2,05/08/2007 07:00,1.0,0.25,0.0,1,1.25
8058,10075,3,3,2,11/09/2003 07:00,0.5,0.25,0.0,1,0.75
16117,3547,3,2,2,17/03/2007 07:00,0.25,0.25,0.0,1,0.5
16354,3197,3,4,2,04/03/2000 07:00,0.75,0.25,0.0,1,1.0
13161,7154,3,4,3,06/01/2002 07:00,0.75,0.5,0.0,1,1.25
12284,13695,3,4,2,10/04/2001 07:00,0.75,0.25,0.0,1,1.0
16555,12596,3,5,3,06/06/2000 07:00,1.0,0.5,0.0,1,1.5
15560,16070,3,2,2,24/09/2003 07:00,0.25,0.25,0.0,1,0.5
15553,233067,3,4,2,14/02/2008 07:00,0.75,0.25,0.0,1,1.0
12152,18520,3,4,2,14/02/2003 07:00,0.75,0.25,0.0,1,1.0
17070,38358,3,2,2,03/11/2002 07:00,0.25,0.25,0.0,1,0.5
3374,13234,3,2,2,06/01/2008 07:00,0.25,0.25,0.003215434,1,0.503215434
4847,6115,3,5,3,09/12/1999 07:00,1.0,0.5,0.0,1,1.5
11069,163972,3,5,2,22/04/2008 07:00,1.0,0.25,0.0,1,1.25
19415,22457,3,4,2,14/04/2001 07:00,0.75,0.25,0.0,1,1.0
3373,78439,3,3,2,09/03/2011 07:00,0.5,0.25,0.0,1,0.75
13869,3542,3,4,2,07/03/2000 07:00,0.75,0.25,0.0294117647058823,1,1.0294117647058822
19482,72784,3,5,2,22/02/2010 07:00,1.0,0.25,0.0,1,1.25
4761,1303,3,5,2,08/12/2001 07:00,1.0,0.25,0.0147058823529411,1,1.2647058823529411
17835,22036,3,4,2,24/12/2009 07:00,0.75,0.25,0.002724796,1,1.002724796
19801,245504,3,5,2,09/06/2002 07:00,1.0,0.25,0.0,1,1.25
15477,8039,3,4,2,07/11/2002 07:00,0.75,0.25,0.0,1,1.0
5642,22457,3,3,2,30/10/2001 07:00,0.5,0.25,0.0,1,0.75
4111,12594,3,2,2,28/08/2000 07:00,0.25,0.25,0.0,1,0.5
6241,3530,3,5,3,22/02/2000 07:00,1.0,0.5,0.0,1,1.5
2057,13015,3,2,2,18/01/2002 07:00,0.25,0.25,0.0,1,0.5
5910,17130,3,3,2,15/08/2002 07:00,0.5,0.25,0.0,1,0.75
10915,4559,3,5,2,14/10/2001 07:00,1.0,0.25,0.0,1,1.25
3158,74088,3,5,2,18/09/2007 07:00,1.0,0.25,0.0,1,1.25
2832,32641,3,1,2,02/12/2007 07:00,0.0,0.25,0.0,1,0.25
8034,10024,3,4,2,09/01/2000 07:00,0.75,0.25,0.0,1,1.0
8843,4516,3,3,2,18/10/2000 07:00,0.5,0.25,0.0,1,0.75
10309,174702,3,4,2,08/07/2010 07:00,0.75,0.25,0.0,1,1.0
19673,18520,3,3,2,10/02/2009 07:00,0.5,0.25,0.0,1,0.75
12919,35442,3,4,2,09/04/2009 07:00,0.75,0.25,0.0,1,1.0
10685,100,3,1,3,16/04/2000 07:00,0.0,0.5,0.0,1,0.5
8994,158723,3,4,2,09/11/2008 07:00,0.75,0.25,0.0,1,1.0
20525,7931,3,5,3,30/10/2002 07:00,1.0,0.5,0.0,1,1.5
19482,117640,3,4,2,03/06/2002 07:00,0.75,0.25,0.0,1,1.0
4585,22888,3,4,2,30/07/2000 07:00,0.75,0.25,0.0,1,1.0
21862,11240,3,5,2,24/01/2002 07:00,1.0,0.25,0.0,1,1.25
20282,38731,3,5,2,22/04/2006 07:00,1.0,0.25,0.0,1,1.25
557,16341,3,4,2,20/06/2006 07:00,0.75,0.25,0.0,1,1.0
3304,75633,3,3,2,07/10/2003 07:00,0.5,0.25,0.0,1,0.75
14287,10514,3,4,2,11/10/2003 07:00,0.75,0.25,0.0,1,1.0
11093,2502,3,4,2,20/06/2003 07:00,0.75,0.25,0.0,1,1.0
7325,12701,3,3,2,12/11/2000 07:00,0.5,0.25,0.0,1,0.75
8387,87087,3,5,3,11/07/2000 07:00,1.0,0.5,0.0,1,1.5
1436,507,3,4,2,28/01/2000 07:00,0.75,0.25,0.0,1,1.0
14292,5765,3,5,2,07/01/2001 07:00,1.0,0.25,0.0,1,1.25
16868,12709,3,1,3,26/11/1999 07:00,0.0,0.5,0.0,1,0.5
9863,8323,3,4,2,20/06/2003 07:00,0.75,0.25,0.0,1,1.0
6704,25624,3,4,2,27/06/2006 07:00,0.75,0.25,0.0,1,1.0
11541,189388,3,3,2,06/07/2000 07:00,0.5,0.25,0.0,1,0.75
19471,24041,3,4,2,20/01/2001 07:00,0.75,0.25,0.0,1,1.0
7065,6596,3,4,2,17/10/2000 07:00,0.75,0.25,0.005208333,1,1.005208333
17765,5140,3,1,2,17/08/2000 07:00,0.0,0.25,0.0,1,0.25
6824,128504,3,4,2,28/04/2011 07:00,0.75,0.25,0.0,1,1.0
12431,2524,3,5,3,29/04/2000 07:00,1.0,0.5,0.0,1,1.5
15827,54963,3,1,2,22/06/2008 07:00,0.0,0.25,0.0,1,0.25
6884,9105,3,5,2,18/10/2003 07:00,1.0,0.25,0.0,1,1.25
20729,158515,3,5,2,09/07/2003 07:00,1.0,0.25,0.0,1,1.25
10998,42570,3,4,2,19/01/2008 07:00,0.75,0.25,0.0,1,1.0
14817,12594,3,3,3,01/04/2000 07:00,0.5,0.5,0.0,1,1.0
9106,98744,3,4,2,28/07/2002 07:00,0.75,0.25,0.0,1,1.0
21775,2389,3,3,2,08/01/2001 07:00,0.5,0.25,0.0,1,0.75
18876,22916,3,5,2,26/03/2008 07:00,1.0,0.25,0.0,1,1.25
5479,39172,3,4,2,23/02/2004 07:00,0.75,0.25,0.0,1,1.0
2360,56431,3,4,2,28/09/2000 07:00,0.75,0.25,0.0,1,1.0
16086,47600,3,2,2,07/01/2005 07:00,0.25,0.25,0.0,1,0.5
5964,29237,3,5,2,05/02/2002 07:00,1.0,0.25,0.0,1,1.25
21360,49297,3,5,3,02/03/2000 07:00,1.0,0.5,0.0,1,1.5
3168,74222,3,4,2,22/03/2011 07:00,0.75,0.25,0.0,1,1.0
7951,6125,3,3,2,20/11/2001 07:00,0.5,0.25,0.0,1,0.75
11460,93220,3,2,2,09/02/2010 07:00,0.25,0.25,0.0,1,0.5
18876,83595,3,4,2,30/04/2009 07:00,0.75,0.25,0.0,1,1.0
14287,220085,3,3,2,30/01/2010 07:00,0.5,0.25,0.0,1,0.75
16331,32467,3,5,2,22/11/2004 07:00,1.0,0.25,0.0,1,1.25
9262,13491,3,4,2,08/07/2006 07:00,0.75,0.25,0.0,1,1.0
17765,12701,3,2,2,09/11/2000 07:00,0.25,0.25,0.0,1,0.5
12927,81841,3,3,2,21/04/2001 07:00,0.5,0.25,0.0,1,0.75
11154,177203,3,1,2,21/09/2000 07:00,0.0,0.25,0.0,1,0.25
7121,12850,3,3,2,21/08/2006 07:00,0.5,0.25,0.0,1,0.75
4118,47032,3,1,2,23/05/2008 07:00,0.0,0.25,0.0,1,0.25
11460,87284,3,3,2,07/08/2010 07:00,0.5,0.25,0.0,1,0.75
22076,4541,3,1,2,05/06/2000 07:00,0.0,0.25,0.0,1,0.25
3168,42595,3,5,2,07/04/2007 07:00,1.0,0.25,0.0,1,1.25
8682,47415,3,3,2,24/11/2006 07:00,0.5,0.25,0.0,1,0.75
14387,113099,3,5,2,07/10/2006 07:00,1.0,0.25,0.0,1,1.25
7874,146918,3,4,3,31/03/2001 07:00,0.75,0.5,0.0,1,1.25
5642,47524,3,3,2,14/08/2005 07:00,0.5,0.25,0.0,1,0.75
17765,1662,3,1,2,25/01/2001 07:00,0.0,0.25,0.0,1,0.25
21745,125957,3,5,2,15/11/2007 07:00,1.0,0.25,0.0,1,1.25
12343,196924,3,3,2,28/06/2010 07:00,0.5,0.25,0.0,1,0.75
17972,4579,3,5,2,09/08/2000 07:00,1.0,0.25,0.0,1,1.25
4938,1726,3,3,2,21/06/2000 07:00,0.5,0.25,0.0,1,0.75
8750,29092,3,5,2,21/06/2000 07:00,1.0,0.25,0.0,1,1.25
5086,103096,3,4,2,24/06/2008 07:00,0.75,0.25,0.0,1,1.0
21146,8988,3,5,2,26/03/2000 07:00,1.0,0.25,0.0,1,1.25
3907,6108,3,4,2,14/02/2004 07:00,0.75,0.25,0.0,1,1.0
7246,138537,3,4,2,29/08/2007 07:00,0.75,0.25,0.0,1,1.0
400,10753,3,4,2,23/01/2000 07:00,0.75,0.25,0.0,1,1.0
19482,6253,3,4,2,17/01/2004 07:00,0.75,0.25,0.0,1,1.0
4715,98063,3,5,2,10/07/2006 07:00,1.0,0.25,0.0,1,1.25
2239,54534,3,4,2,01/08/2001 07:00,0.75,0.25,0.0,1,1.0
11456,225,3,5,2,17/09/2000 07:00,1.0,0.25,0.0,1,1.25
13434,22056,3,4,2,11/07/2008 07:00,0.75,0.25,0.0,1,1.0
4074,11204,3,2,2,16/06/2000 07:00,0.25,0.25,0.0,1,0.5
6684,8054,3,2,2,25/05/2003 07:00,0.25,0.25,0.033333333,1,0.533333333
19412,507,3,5,2,22/04/2000 07:00,1.0,0.25,0.0,1,1.25
12432,198048,3,4,2,02/04/2005 07:00,0.75,0.25,0.0,1,1.0
2883,69599,3,4,2,06/02/2008 07:00,0.75,0.25,0.0,1,1.0
19579,38378,3,4,2,18/11/2006 07:00,0.75,0.25,0.0,1,1.0
557,16090,3,4,2,14/06/2007 07:00,0.75,0.25,0.0,1,1.0
8653,14001,3,4,2,10/05/2003 07:00,0.75,0.25,0.0,1,1.0
13940,10199,3,5,2,20/01/2000 07:00,1.0,0.25,0.0,1,1.25
5642,22998,3,4,2,23/05/2010 07:00,0.75,0.25,0.0,1,1.0
5838,2444,3,3,2,03/01/2001 07:00,0.5,0.25,0.0,1,0.75
2460,5085,3,4,3,16/10/2001 07:00,0.75,0.5,0.0,1,1.25
18922,12673,3,1,2,19/06/2000 07:00,0.0,0.25,0.0,1,0.25
557,14091,3,3,2,26/10/2008 07:00,0.5,0.25,0.0,1,0.75
9646,29146,3,4,2,14/07/2000 07:00,0.75,0.25,0.0,1,1.0
15907,2446,3,4,2,26/01/2000 07:00,0.75,0.25,0.0,1,1.0
15344,47526,3,4,2,21/05/2000 07:00,0.75,0.25,0.0,1,1.0
18876,175772,3,5,2,15/06/2010 07:00,1.0,0.25,0.0,1,1.25
8689,225,3,5,2,24/07/2000 07:00,1.0,0.25,0.0,1,1.25
8006,12714,3,5,2,07/07/2001 07:00,1.0,0.25,0.0,1,1.25
11154,13043,3,3,2,20/09/2000 07:00,0.5,0.25,0.0,1,0.75
557,16142,3,4,2,31/03/2007 07:00,0.75,0.25,0.0,1,1.0
19163,12491,3,4,2,18/03/2006 07:00,0.75,0.25,0.0,1,1.0
2608,62449,3,3,2,26/12/2009 07:00,0.5,0.25,0.0,1,0.75
16406,12673,3,3,2,17/09/2003 07:00,0.5,0.25,0.0,1,0.75
19464,11500,3,5,2,26/03/2008 07:00,1.0,0.25,0.0,1,1.25
11140,155,3,4,3,01/07/2000 07:00,0.75,0.5,0.0,1,1.25
21862,167710,3,3,2,27/09/2008 07:00,0.5,0.25,0.0,1,0.75
4628,97069,3,5,2,10/07/2005 07:00,1.0,0.25,0.0,1,1.25
4746,13407,3,2,2,02/01/2000 07:00,0.25,0.25,0.0,1,0.5
10022,47412,3,1,2,27/01/2007 07:00,0.0,0.25,0.0,1,0.25
636,9976,3,5,2,13/02/2003 07:00,1.0,0.25,0.0,1,1.25
13476,208397,3,2,2,26/07/2009 07:00,0.25,0.25,0.0,2,0.5
19471,11198,3,2,2,09/11/2000 07:00,0.25,0.25,0.001865672,1,0.501865672
12169,5224,3,5,2,09/07/2001 07:00,1.0,0.25,0.0,1,1.25
8,145,3,3,3,11/07/2001 07:00,0.5,0.5,0.0,1,1.0
10096,117,3,3,2,16/06/2000 07:00,0.5,0.25,0.0,1,0.75
311,8828,3,5,2,10/03/2004 07:00,1.0,0.25,0.0,1,1.25
4029,47423,3,5,2,06/02/2008 07:00,1.0,0.25,0.0,1,1.25
7653,11554,3,4,2,07/04/2000 07:00,0.75,0.25,0.0,1,1.0
9720,115160,3,5,2,28/05/2000 07:00,1.0,0.25,0.0,1,1.25
20461,15914,3,4,2,08/09/2009 07:00,0.75,0.25,0.0,1,1.0
10909,2067,3,5,2,06/08/2002 07:00,1.0,0.25,0.0,1,1.25
6197,122033,3,2,2,29/04/2003 07:00,0.25,0.25,0.0,1,0.5
17738,145,3,3,2,12/06/2001 07:00,0.5,0.25,0.0,1,0.75
3486,22056,3,5,2,11/07/2008 07:00,1.0,0.25,0.0,1,1.25
697,19403,3,4,2,30/11/2004 07:00,0.75,0.25,0.0,1,1.0
