trustor,trustee,product_category,PDR,confidence,timestamp,PDR_normalized,confidence_normalized,friendshipness,interaction_count,total
11519,6088,3,5,2,23/05/2008 07:00,1.0,0.25,0.003787879,1,1.253787879
11519,11678,3,4,2,04/03/2008 07:00,0.75,0.25,0.003663004,1,1.003663004
11519,13695,3,5,2,28/12/2006 07:00,1.0,0.25,0.003759398,1,1.253759398
11519,6783,3,5,2,12/10/2006 07:00,1.0,0.25,0.007352941,1,1.257352941
11519,13305,3,5,2,13/04/2006 07:00,1.0,0.25,0.003558719,1,1.253558719
11519,1719,3,5,2,19/10/2005 07:00,1.0,0.25,0.003571429,1,1.253571429
11519,6767,3,5,2,09/04/2005 07:00,1.0,0.25,0.0111940298507462,2,1.2611940298507462
11519,11386,3,5,2,30/03/2005 07:00,1.0,0.25,0.003759398,1,1.253759398
11519,6767,3,5,2,14/03/2005 07:00,1.0,0.25,0.0111940298507462,2,1.2611940298507462
11519,9974,3,5,2,11/08/2003 07:00,1.0,0.25,0.0108695652173913,1,1.2608695652173914
11519,12680,3,4,2,01/07/2003 07:00,0.75,0.25,0.003496503,1,1.003496503
11519,15363,3,4,2,02/06/2003 07:00,0.75,0.25,0.003703704,1,1.003703704
11519,2198,3,3,2,31/05/2002 07:00,0.5,0.25,0.006622517,1,0.756622517
11519,11873,3,3,2,02/02/2002 07:00,0.5,0.25,0.0141843971631205,1,0.7641843971631205
11519,4004,3,5,2,13/12/2001 07:00,1.0,0.25,0.003759398,1,1.253759398
11519,5773,3,5,2,28/11/2001 07:00,1.0,0.25,0.0112359550561797,1,1.2612359550561798
11519,22005,3,3,2,29/10/2001 07:00,0.5,0.25,0.003703704,1,0.753703704
11519,2387,3,5,2,06/10/2001 07:00,1.0,0.25,0.003508772,1,1.253508772
11519,4107,3,3,2,12/08/2001 07:00,0.5,0.25,0.007352941,1,0.757352941
11519,3554,3,5,2,13/06/2001 07:00,1.0,0.25,0.0126903553299492,1,1.262690355329949
11519,3313,3,5,2,19/05/2001 07:00,1.0,0.25,0.0174216027874564,1,1.2674216027874563
11519,4031,3,5,2,01/06/2000 07:00,1.0,0.25,0.003759398,1,1.253759398
11519,19464,3,5,2,24/05/2000 07:00,1.0,0.25,0.006535948,1,1.256535948
11519,10453,3,5,2,18/04/2000 07:00,1.0,0.25,0.003787879,1,1.253787879
11519,10463,3,4,2,06/02/2000 07:00,0.75,0.25,0.003745318,1,1.003745318
11519,15943,3,5,2,04/02/2000 07:00,1.0,0.25,0.006896552,1,1.256896552
11519,4527,3,4,2,10/01/2000 07:00,0.75,0.25,0.003690037,1,1.003690037
11519,2467,3,5,2,07/01/2000 07:00,1.0,0.25,0.0112359550561797,1,1.2612359550561798
11519,12715,3,5,2,30/12/1999 07:00,1.0,0.25,0.0233333333333333,1,1.2733333333333332
11519,14015,3,5,2,29/12/1999 07:00,1.0,0.25,0.007220217,1,1.257220217
11519,917,3,5,2,21/12/1999 07:00,1.0,0.25,0.003703704,1,1.253703704
11519,4060,3,3,2,20/12/1999 07:00,0.5,0.25,0.00754717,1,0.75754717
11532,4885,3,4,3,17/01/2000 07:00,0.75,0.5,0.076923077,1,1.326923077
11541,5615,3,4,2,14/06/2004 07:00,0.75,0.25,0.016949153,1,1.016949153
11541,1716,3,4,2,30/07/2000 07:00,0.75,0.25,0.016393443,1,1.016393443
11541,14053,3,3,3,27/01/2000 07:00,0.5,0.5,0.007905138,1,1.007905138
11545,3542,3,5,3,29/02/2000 07:00,1.0,0.5,0.055555556,1,1.555555556
11549,623,3,2,2,01/02/2001 07:00,0.25,0.25,0.032258065,1,0.532258065
11549,7,3,5,2,02/06/2000 07:00,1.0,0.25,0.0476190476190476,1,1.2976190476190477
11549,4493,3,5,2,07/01/2000 07:00,1.0,0.25,0.060606061,1,1.310606061
11550,5773,3,3,2,02/07/2001 07:00,0.5,0.25,0.066666667,1,0.816666667
11554,6058,3,5,3,06/07/2001 07:00,1.0,0.5,0.0625,1,1.5625
11568,14633,3,5,2,12/04/2001 07:00,1.0,0.25,0.05,1,1.3
11568,9359,3,5,2,26/09/2000 07:00,1.0,0.25,0.0294117647058823,1,1.2794117647058822
11568,883,3,5,2,26/03/2000 07:00,1.0,0.25,0.057142857,1,1.307142857
11568,21705,3,4,2,28/01/2000 07:00,0.75,0.25,0.007936508,1,1.007936508
11580,623,3,3,2,20/05/2000 07:00,0.5,0.25,0.04,1,0.79
11580,4493,3,5,2,17/01/2000 07:00,1.0,0.25,0.035714286,1,1.285714286
11589,4541,3,3,2,04/11/2000 07:00,0.5,0.25,0.03125,1,0.78125
11601,1,3,5,2,17/11/2000 07:00,1.0,0.25,0.052631579,1,1.302631579
11607,3808,3,4,2,18/06/2001 07:00,0.75,0.25,0.0384615384615384,1,1.0384615384615383
11607,8266,3,2,2,02/04/2000 07:00,0.25,0.25,0.0384615384615384,1,0.5384615384615384
11613,15746,3,3,2,18/09/2002 07:00,0.5,0.25,0.0149253731343283,1,0.7649253731343283
11613,102,3,2,2,14/01/2000 07:00,0.25,0.25,0.0172413793103448,1,0.5172413793103448
11613,647,3,3,5,21/12/1999 07:00,0.5,1.0,0.053571429,1,1.553571429
11622,16432,3,4,2,27/11/2000 07:00,0.75,0.25,0.0178571428571428,1,1.0178571428571428
11627,3542,3,4,3,09/02/2000 07:00,0.75,0.5,0.1351351351351351,1,1.385135135135135
11627,4885,3,4,2,21/01/2000 07:00,0.75,0.25,0.0294117647058823,1,1.0294117647058822
11627,3356,3,3,5,15/01/2000 07:00,0.5,1.0,0.060606061,1,1.560606061
11636,19,3,5,2,14/12/1999 07:00,1.0,0.25,0.1428571428571428,1,1.3928571428571428
11639,501,3,5,2,16/01/2000 07:00,1.0,0.25,0.03125,1,1.28125
11643,3950,3,4,2,30/11/2000 07:00,0.75,0.25,0.037037037037037,1,1.037037037037037
11645,4531,3,4,2,05/03/2000 07:00,0.75,0.25,0.032258065,1,1.032258065
11650,4423,3,5,2,13/05/2001 07:00,1.0,0.25,0.04,1,1.29
11659,3808,3,4,2,23/01/2002 07:00,0.75,0.25,0.0166666666666666,1,1.0166666666666666
11659,4031,3,3,3,16/04/2001 07:00,0.5,0.5,0.035087719,1,1.035087719
11659,829,3,5,5,16/04/2001 07:00,1.0,1.0,0.042553191,1,2.042553191
11659,623,3,5,5,14/04/2001 07:00,1.0,1.0,0.0147058823529411,1,2.014705882352941
11659,3542,3,5,3,15/02/2000 07:00,1.0,0.5,0.03125,1,1.53125
11659,885,3,5,2,20/01/2000 07:00,1.0,0.25,0.0175438596491228,1,1.2675438596491229
11679,14223,3,5,2,23/07/2000 07:00,1.0,0.25,0.032258065,1,1.282258065
11679,488,3,4,2,10/06/2000 07:00,0.75,0.25,0.0294117647058823,1,1.0294117647058822
11700,14332,3,4,3,07/05/2000 07:00,0.75,0.5,0.1111111111111111,1,1.3611111111111112
11703,7,3,5,2,27/05/2000 07:00,1.0,0.25,0.2,1,1.45
11722,14631,3,2,2,19/06/2008 07:00,0.25,0.25,0.004149378,1,0.504149378
11722,21987,3,4,2,25/04/2008 07:00,0.75,0.25,0.016064257,1,1.016064257
11722,127,3,5,2,02/01/2008 07:00,1.0,0.25,0.004098361,1,1.254098361
11722,13305,3,3,2,21/04/2006 07:00,0.5,0.25,0.003875969,1,0.753875969
11722,11197,3,4,2,13/03/2005 07:00,0.75,0.25,0.003891051,1,1.003891051
11722,16444,3,4,2,26/07/2004 07:00,0.75,0.25,0.004048583,1,1.004048583
11722,9165,3,3,2,22/07/2004 07:00,0.5,0.25,0.004098361,1,0.754098361
11722,18155,3,2,2,18/07/2004 07:00,0.25,0.25,0.004115226,1,0.504115226
11722,10445,3,5,2,02/01/2004 07:00,1.0,0.25,0.004032258,1,1.254032258
11722,18009,3,3,2,21/12/2003 07:00,0.5,0.25,0.004115226,1,0.754115226
11722,16684,3,4,2,11/11/2003 07:00,0.75,0.25,0.007905138,1,1.007905138
11722,3544,3,5,2,14/10/2003 07:00,1.0,0.25,0.008064516,1,1.258064516
11722,9105,3,5,2,18/09/2003 07:00,1.0,0.25,0.004081633,1,1.254081633
11722,4495,3,5,2,16/07/2003 07:00,1.0,0.25,0.007462687,1,1.257462687
11722,11839,3,4,2,26/05/2003 07:00,0.75,0.25,0.0524344569288389,1,1.0524344569288389
11722,8248,3,2,2,03/02/2003 07:00,0.25,0.25,0.004065041,1,0.504065041
11722,16496,3,4,2,10/01/2003 07:00,0.75,0.25,0.020408163,1,1.020408163
11722,4660,3,5,2,19/10/2002 07:00,1.0,0.25,0.0190839694656488,1,1.2690839694656488
11722,11190,3,5,2,20/11/2000 07:00,1.0,0.25,0.004115226,1,1.254115226
11722,11191,3,2,2,13/11/2000 07:00,0.25,0.25,0.008097166,1,0.508097166
11722,10534,3,5,2,09/09/2000 07:00,1.0,0.25,0.004065041,1,1.254065041
11722,15645,3,2,2,20/06/2000 07:00,0.25,0.25,0.004149378,1,0.504149378
11722,839,3,3,2,28/05/2000 07:00,0.5,0.25,0.004132231,1,0.754132231
11722,7,3,4,2,08/05/2000 07:00,0.75,0.25,0.004115226,1,1.004115226
11722,4031,3,5,2,03/04/2000 07:00,1.0,0.25,0.004115226,1,1.254115226
11733,1716,3,4,3,02/07/2001 07:00,0.75,0.5,0.05,1,1.3
11751,8858,3,3,2,08/07/2001 07:00,0.5,0.25,0.2222222222222222,1,0.9722222222222222
11751,5773,3,2,2,01/07/2001 07:00,0.25,0.25,0.1538461538461538,1,0.6538461538461537
11764,883,3,5,2,07/07/2000 07:00,1.0,0.25,0.086956522,1,1.336956522
11810,11220,3,4,2,10/10/2000 07:00,0.75,0.25,0.0129870129870129,1,1.0129870129870129
11839,3526,3,2,2,06/03/2000 07:00,0.25,0.25,0.021276596,1,0.521276596
11839,3354,3,3,2,04/02/2000 07:00,0.5,0.25,0.0217391304347826,1,0.7717391304347826
11839,652,3,4,2,03/02/2000 07:00,0.75,0.25,0.025,1,1.025
11847,14053,3,5,2,12/11/1999 07:00,1.0,0.25,0.004950495,1,1.254950495
11868,4031,3,5,2,20/06/2000 07:00,1.0,0.25,0.052631579,1,1.302631579
11872,10198,3,4,2,29/12/1999 07:00,0.75,0.25,0.0303030303030303,1,1.0303030303030303
11873,1899,3,5,2,21/10/2000 07:00,1.0,0.25,0.06,1,1.31
11873,501,3,5,2,04/08/2000 07:00,1.0,0.25,0.028571429,1,1.278571429
11873,19464,3,4,2,10/06/2000 07:00,0.75,0.25,0.0153846153846153,1,1.0153846153846153
11888,5773,3,2,2,11/07/2001 07:00,0.25,0.25,0.033333333,1,0.533333333
11901,250,3,4,2,17/05/2000 07:00,0.75,0.25,0.0476190476190476,1,1.0476190476190477
11910,4885,3,3,2,27/02/2000 07:00,0.5,0.25,0.052631579,1,0.802631579
11910,9368,3,5,2,17/02/2000 07:00,1.0,0.25,0.081081081,1,1.331081081
11952,8253,3,5,2,14/04/2000 07:00,1.0,0.25,0.0434782608695652,1,1.2934782608695652
11959,7,3,5,2,14/05/2000 07:00,1.0,0.25,0.021276596,1,1.271276596
11959,1591,3,4,2,05/05/2000 07:00,0.75,0.25,0.018181818,1,1.018181818
11959,250,3,3,2,22/04/2000 07:00,0.5,0.25,0.021276596,1,0.771276596
11959,649,3,2,2,02/03/2000 07:00,0.25,0.25,0.02,1,0.52
11959,4517,3,4,2,01/01/2000 07:00,0.75,0.25,0.037037037037037,1,1.037037037037037
11959,4547,3,4,2,01/01/2000 07:00,0.75,0.25,0.0303030303030303,1,1.0303030303030303
11995,1,3,5,5,26/11/2000 07:00,1.0,1.0,0.1111111111111111,1,2.111111111111111
11998,1,3,5,2,10/11/2000 07:00,1.0,0.25,0.05,1,1.3
12006,885,3,2,2,18/01/2000 07:00,0.25,0.25,0.1,1,0.6
12031,11018,3,5,2,21/02/2000 07:00,1.0,0.25,0.1,1,1.35
12037,5846,3,5,2,26/12/2010 07:00,1.0,0.25,0.004830918,1,1.254830918
12037,5859,3,5,2,13/11/2010 07:00,1.0,0.25,0.0242718446601941,1,1.2742718446601942
12037,12759,3,4,2,04/12/2009 07:00,0.75,0.25,0.018018018018018,1,1.018018018018018
12037,13428,3,3,2,22/12/2008 07:00,0.5,0.25,0.004830918,1,0.754830918
12037,6908,3,4,2,05/07/2008 07:00,0.75,0.25,0.004926108,1,1.004926108
12037,11678,3,3,2,19/03/2007 07:00,0.5,0.25,0.004761905,1,0.754761905
12037,174,3,4,2,18/11/2006 07:00,0.75,0.25,0.004878049,1,1.004878049
12037,6783,3,4,2,08/10/2006 07:00,0.75,0.25,0.009569378,1,1.009569378
12037,14119,3,3,2,01/01/2005 07:00,0.5,0.25,0.004975124,1,0.754975124
12037,12907,3,5,2,15/08/2004 07:00,1.0,0.25,0.004830918,1,1.254830918
12037,12950,3,3,2,16/07/2003 07:00,0.5,0.25,0.004032258,1,0.754032258
12037,6806,3,4,2,04/06/2003 07:00,0.75,0.25,0.009950249,1,1.009950249
12037,11839,3,4,2,14/05/2003 07:00,0.75,0.25,0.0126050420168067,1,1.0126050420168067
12037,8248,3,3,2,24/08/2002 07:00,0.5,0.25,0.009756098,1,0.759756098
12037,12423,3,4,2,16/05/2002 07:00,0.75,0.25,0.004784689,1,1.004784689
12037,2446,3,4,2,09/12/2001 07:00,0.75,0.25,0.004975124,1,1.004975124
12037,18763,3,3,2,04/10/2001 07:00,0.5,0.25,0.004926108,1,0.754926108
12037,10170,3,4,2,12/12/2000 07:00,0.75,0.25,0.0127118644067796,1,1.0127118644067796
12053,4856,3,2,3,11/12/1999 07:00,0.25,0.5,0.1666666666666666,1,0.9166666666666666
12059,1838,3,3,2,19/08/2000 07:00,0.5,0.25,0.0294117647058823,1,0.7794117647058822
12059,17307,3,2,2,18/08/2000 07:00,0.25,0.25,0.021276596,1,0.521276596
12064,385,3,5,2,02/03/2000 07:00,1.0,0.25,0.083333333,1,1.333333333
12095,1,3,5,3,07/11/2000 07:00,1.0,0.5,0.0476190476190476,1,1.5476190476190477
12107,3976,3,5,2,07/11/2002 07:00,1.0,0.25,0.0139860139860139,1,1.263986013986014
12107,11557,3,5,2,17/05/2002 07:00,1.0,0.25,0.006944444,1,1.256944444
12107,7,3,5,2,23/03/2001 07:00,1.0,0.25,0.00729927,1,1.25729927
12107,8873,3,4,2,22/02/2001 07:00,0.75,0.25,0.0138888888888888,1,1.0138888888888888
12107,3978,3,4,2,13/12/2000 07:00,0.75,0.25,0.021857923,1,1.021857923
12107,3518,3,5,2,18/10/2000 07:00,1.0,0.25,0.00729927,1,1.25729927
12107,839,3,5,2,19/06/2000 07:00,1.0,0.25,0.007352941,1,1.257352941
12107,2491,3,5,2,31/05/2000 07:00,1.0,0.25,0.00729927,1,1.25729927
12142,7,3,4,2,02/04/2001 07:00,0.75,0.25,0.055555556,1,1.055555556
12147,13238,3,5,2,10/07/2000 07:00,1.0,0.25,0.037037037037037,1,1.287037037037037
12147,18713,3,4,3,18/04/2000 07:00,0.75,0.5,0.0476190476190476,1,1.2976190476190477
12169,11568,3,4,2,10/10/2001 07:00,0.75,0.25,0.0185185185185185,1,1.0185185185185186
12169,4531,3,4,2,05/09/2001 07:00,0.75,0.25,0.0232558139534883,1,1.0232558139534882
12211,7,3,4,2,07/05/2000 07:00,0.75,0.25,0.1,1,1.1
12216,1,3,3,2,04/11/2000 07:00,0.5,0.25,0.1111111111111111,1,0.8611111111111112
12240,17307,3,2,3,21/09/2000 07:00,0.25,0.5,0.0188679245283018,1,0.7688679245283018
12240,3195,3,5,2,13/09/2000 07:00,1.0,0.25,0.010204082,1,1.260204082
12240,4566,3,5,2,13/09/2000 07:00,1.0,0.25,0.0132450331125827,1,1.2632450331125826
12240,8867,3,4,2,09/09/2000 07:00,0.75,0.25,0.009708738,1,1.009708738
12240,886,3,4,2,08/09/2000 07:00,0.75,0.25,0.010752688172043,1,1.010752688172043
12240,10106,3,4,2,23/04/2000 07:00,0.75,0.25,0.0185185185185185,1,1.0185185185185186
12244,1,3,4,2,14/07/2001 07:00,0.75,0.25,0.0303030303030303,1,1.0303030303030303
12254,15662,3,2,2,11/11/2001 07:00,0.25,0.25,0.007009346,1,0.507009346
12254,3903,3,5,2,29/09/2001 07:00,1.0,0.25,0.0344827586206896,1,1.2844827586206895
12267,13505,3,4,2,06/02/2001 07:00,0.75,0.25,0.057416268,1,1.057416268
12267,13019,3,2,2,31/01/2001 07:00,0.25,0.25,0.0208333333333333,1,0.5208333333333333
12267,6107,3,3,2,05/12/2000 07:00,0.5,0.25,0.004761905,1,0.754761905
12267,13798,3,3,2,07/11/2000 07:00,0.5,0.25,0.0271493212669683,1,0.7771493212669683
12267,3213,3,5,2,10/10/2000 07:00,1.0,0.25,0.025,1,1.275
12267,10534,3,5,2,16/09/2000 07:00,1.0,0.25,0.004651163,1,1.254651163
12267,9174,3,5,2,08/08/2000 07:00,1.0,0.25,0.004716981,1,1.254716981
12267,15912,3,5,2,26/06/2000 07:00,1.0,0.25,0.009389671,1,1.259389671
12267,2495,3,4,2,19/05/2000 07:00,0.75,0.25,0.004651163,1,1.004651163
12267,3575,3,2,2,19/05/2000 07:00,0.25,0.25,0.0135746606334841,1,0.5135746606334841
12267,5292,3,4,2,05/05/2000 07:00,0.75,0.25,0.004716981,1,1.004716981
12267,4548,3,2,2,17/03/2000 07:00,0.25,0.25,0.00462963,1,0.50462963
12267,16911,3,5,2,01/03/2000 07:00,1.0,0.25,0.009478673,1,1.259478673
12267,1426,3,3,2,01/03/2000 07:00,0.5,0.25,0.028497409,1,0.778497409
12267,4531,3,3,2,01/03/2000 07:00,0.5,0.25,0.00877193,1,0.75877193
12267,3542,3,4,2,01/03/2000 07:00,0.75,0.25,0.00456621,1,1.00456621
12267,488,3,2,2,23/02/2000 07:00,0.25,0.25,0.004651163,1,0.504651163
12267,8873,3,4,2,23/02/2000 07:00,0.75,0.25,0.004545455,1,1.004545455
12267,4553,3,4,2,12/12/1999 07:00,0.75,0.25,0.0305343511450381,1,1.030534351145038
12267,16969,3,4,2,16/10/1999 07:00,0.75,0.25,0.009049774,1,1.009049774
12267,7298,3,4,2,15/10/1999 07:00,0.75,0.25,0.004739336,1,1.004739336
12267,15287,3,5,2,23/09/1999 07:00,1.0,0.25,0.004694836,1,1.254694836
12267,4566,3,2,2,22/07/1999 07:00,0.25,0.25,0.0226415094339622,1,0.5226415094339621
12284,4786,3,2,2,07/11/2000 07:00,0.25,0.25,0.0103092783505154,1,0.5103092783505154
12284,11589,3,5,2,01/10/2000 07:00,1.0,0.25,0.0192307692307692,1,1.2692307692307692
12298,1899,3,3,2,20/10/2000 07:00,0.5,0.25,0.050847458,1,0.800847458
12298,623,3,2,2,19/05/2000 07:00,0.25,0.25,0.0476190476190476,1,0.5476190476190476
12298,7,3,4,2,05/05/2000 07:00,0.75,0.25,0.0303030303030303,1,1.0303030303030303
12298,129,3,2,2,14/04/2000 07:00,0.25,0.25,0.032258065,1,0.532258065
12298,1591,3,2,2,13/04/2000 07:00,0.25,0.25,0.024390243902439,1,0.524390243902439
12298,8266,3,4,2,30/03/2000 07:00,0.75,0.25,0.028571429,1,1.028571429
12302,3505,3,5,3,28/09/2000 07:00,1.0,0.5,0.035714286,1,1.535714286
12309,4666,3,2,2,28/02/2002 07:00,0.25,0.25,0.1428571428571428,1,0.6428571428571428
12311,4423,3,4,3,14/08/2000 07:00,0.75,0.5,0.048780488,1,1.298780488
12311,10024,3,5,3,07/08/2000 07:00,1.0,0.5,0.0210526315789473,1,1.5210526315789472
12311,13238,3,5,2,25/06/2000 07:00,1.0,0.25,0.0277777777777777,1,1.2777777777777777
12311,649,3,5,3,18/06/2000 07:00,1.0,0.5,0.0294117647058823,1,1.5294117647058822
12311,885,3,4,3,15/06/2000 07:00,0.75,0.5,0.033333333,1,1.283333333
12311,4517,3,5,2,14/06/2000 07:00,1.0,0.25,0.025641026,1,1.275641026
12311,488,3,5,3,14/06/2000 07:00,1.0,0.5,0.060606061,1,1.560606061
12312,7,3,5,2,30/05/2000 07:00,1.0,0.25,0.1333333333333333,1,1.3833333333333333
12312,129,3,3,2,28/05/2000 07:00,0.5,0.25,0.071428571,1,0.821428571
12312,623,3,3,3,28/05/2000 07:00,0.5,0.5,0.0384615384615384,1,1.0384615384615383
12320,15027,3,5,2,19/01/2010 07:00,1.0,0.25,0.0139860139860139,1,1.263986013986014
12320,14218,3,5,2,26/04/2000 07:00,1.0,0.25,0.0116279069767441,1,1.2616279069767442
12325,15316,3,2,2,06/09/2000 07:00,0.25,0.25,0.035714286,1,0.535714286
12336,117,3,5,2,08/06/2000 07:00,1.0,0.25,0.0476190476190476,1,1.2976190476190477
12336,623,3,3,2,24/05/2000 07:00,0.5,0.25,0.096774194,1,0.846774194
12336,7,3,5,2,08/05/2000 07:00,1.0,0.25,0.090909091,1,1.3409090909999999
12340,6920,3,4,2,18/03/2008 07:00,0.75,0.25,0.0151515151515151,1,1.0151515151515151
12341,2246,3,4,2,09/12/2002 07:00,0.75,0.25,0.032258065,1,1.032258065
12359,886,3,5,2,05/07/2000 07:00,1.0,0.25,0.015625,1,1.265625
12359,3203,3,4,3,30/06/2000 07:00,0.75,0.5,0.033519553,1,1.283519553
12359,5457,3,5,3,29/06/2000 07:00,1.0,0.5,0.042253521,1,1.542253521
12359,4556,3,3,3,28/06/2000 07:00,0.5,0.5,0.009708738,1,1.009708738
12359,488,3,5,3,23/06/2000 07:00,1.0,0.5,0.0147058823529411,1,1.5147058823529411
12389,11191,3,4,3,10/12/2000 07:00,0.75,0.5,0.076923077,1,1.326923077
12407,12907,3,4,2,10/02/2005 07:00,0.75,0.25,0.003412969,1,1.003412969
12407,9179,3,2,2,24/06/2004 07:00,0.25,0.25,0.003484321,1,0.503484321
12407,9106,3,5,2,11/02/2004 07:00,1.0,0.25,0.005025126,1,1.255025126
12407,9969,3,5,2,06/11/2003 07:00,1.0,0.25,0.003412969,1,1.253412969
12407,6118,3,2,2,12/06/2003 07:00,0.25,0.25,0.006944444,1,0.506944444
12407,7931,3,2,2,15/03/2003 07:00,0.25,0.25,0.003484321,1,0.503484321
12407,8248,3,4,2,24/02/2003 07:00,0.75,0.25,0.006872852,1,1.006872852
12407,9193,3,2,2,28/12/2002 07:00,0.25,0.25,0.006578947,1,0.506578947
12407,16250,3,4,2,24/12/2002 07:00,0.75,0.25,0.009836066,1,1.009836066
12407,844,3,2,2,19/12/2002 07:00,0.25,0.25,0.048192771,1,0.548192771
12407,350,3,4,2,14/12/2002 07:00,0.75,0.25,0.003412969,1,1.003412969
12407,7423,3,4,2,23/11/2002 07:00,0.75,0.25,0.006734007,1,1.006734007
12407,18935,3,5,2,11/11/2002 07:00,1.0,0.25,0.003333333,1,1.253333333
12407,12415,3,2,2,20/10/2002 07:00,0.25,0.25,0.0132450331125827,1,0.5132450331125827
12407,15193,3,2,2,21/09/2002 07:00,0.25,0.25,0.006779661,1,0.506779661
12407,11528,3,4,2,28/08/2002 07:00,0.75,0.25,0.003484321,1,1.003484321
12407,11140,3,4,2,09/08/2002 07:00,0.75,0.25,0.012158055,1,1.012158055
12407,10818,3,2,2,07/08/2002 07:00,0.25,0.25,0.003355705,1,0.503355705
12407,15737,3,4,2,16/07/2002 07:00,0.75,0.25,0.003289474,1,1.003289474
12407,7934,3,4,2,16/07/2002 07:00,0.75,0.25,0.003367003,1,1.003367003
12407,11240,3,5,2,26/06/2002 07:00,1.0,0.25,0.003424658,1,1.253424658
12407,12682,3,4,2,18/05/2002 07:00,0.75,0.25,0.003436426,1,1.003436426
12407,13230,3,3,2,30/04/2002 07:00,0.5,0.25,0.003484321,1,0.753484321
12407,4882,3,4,2,14/01/2002 07:00,0.75,0.25,0.0236886632825719,1,1.023688663282572
12407,3554,3,3,2,03/01/2002 07:00,0.5,0.25,0.009569378,1,0.759569378
12407,3552,3,4,2,18/11/2001 07:00,0.75,0.25,0.0101351351351351,1,1.010135135135135
12407,1671,3,5,2,01/11/2001 07:00,1.0,0.25,0.006849315,1,1.256849315
12407,4107,3,3,2,05/09/2001 07:00,0.5,0.25,0.003378378,1,0.753378378
12407,10533,3,3,2,29/04/2001 07:00,0.5,0.25,0.003367003,1,0.753367003
12407,2389,3,5,2,20/04/2001 07:00,1.0,0.25,0.003378378,1,1.253378378
12407,11191,3,4,2,20/04/2001 07:00,0.75,0.25,0.006825939,1,1.006825939
12407,1,3,4,2,06/04/2001 07:00,0.75,0.25,0.003401361,1,1.003401361
12407,2387,3,3,2,18/03/2001 07:00,0.5,0.25,0.009803922,1,0.759803922
12407,16969,3,5,2,27/01/2001 07:00,1.0,0.25,0.006711409,1,1.256711409
12407,6506,3,4,2,27/01/2001 07:00,0.75,0.25,0.003460208,1,1.003460208
12407,1927,3,2,2,27/01/2001 07:00,0.25,0.25,0.003378378,1,0.503378378
12410,22130,3,4,2,20/07/2009 07:00,0.75,0.25,0.0129870129870129,1,1.0129870129870129
12410,14960,3,2,2,16/03/2009 07:00,0.25,0.25,0.005555556,1,0.505555556
12410,9133,3,4,2,21/01/2009 07:00,0.75,0.25,0.005555556,1,1.005555556
12410,10037,3,5,2,29/07/2008 07:00,1.0,0.25,0.0138888888888888,1,1.2638888888888888
12410,10989,3,2,2,15/05/2008 07:00,0.25,0.25,0.005319149,1,0.505319149
12410,127,3,4,2,03/03/2008 07:00,0.75,0.25,0.005524862,1,1.005524862
12410,12812,3,5,2,17/12/2007 07:00,1.0,0.25,0.005128205,1,1.255128205
12410,505,3,2,2,05/12/2007 07:00,0.25,0.25,0.009022556,1,0.509022556
12410,3203,3,5,2,18/07/2007 07:00,1.0,0.25,0.006711409,1,1.256711409
12410,4735,3,2,2,16/01/2007 07:00,0.25,0.25,0.005319149,1,0.505319149
12410,16496,3,4,2,05/09/2003 07:00,0.75,0.25,0.005376344,1,1.005376344
12410,12950,3,4,2,13/07/2003 07:00,0.75,0.25,0.004444444,1,1.004444444
12424,11220,3,4,4,27/05/2006 07:00,0.75,0.75,0.019607843,1,1.519607843
12424,2396,3,4,4,26/05/2006 07:00,0.75,0.75,0.0208333333333333,1,1.5208333333333333
12424,5768,3,5,4,23/04/2006 07:00,1.0,0.75,0.0208333333333333,1,1.7708333333333333
12424,490,3,4,4,21/03/2006 07:00,0.75,0.75,0.032786885,1,1.532786885
12432,15193,3,4,2,02/04/2002 07:00,0.75,0.25,0.0161290322580645,1,1.0161290322580645
12432,11140,3,4,2,27/03/2002 07:00,0.75,0.25,0.010204082,1,1.010204082
12432,5773,3,2,2,02/07/2001 07:00,0.25,0.25,0.0172413793103448,1,0.5172413793103448
12432,7,3,2,3,23/06/2000 07:00,0.25,0.5,0.037037037037037,1,0.787037037037037
12434,5773,3,2,2,16/07/2001 07:00,0.25,0.25,0.075,1,0.575
12434,7,3,2,2,28/06/2000 07:00,0.25,0.25,0.025641026,1,0.525641026
12445,11873,3,4,3,14/08/2001 07:00,0.75,0.5,0.027027027,1,1.277027027
12457,6476,3,5,3,27/12/1999 07:00,1.0,0.5,0.055555556,1,1.555555556
12466,5835,3,4,2,20/12/2010 07:00,0.75,0.25,0.007672634,1,1.007672634
12466,22130,3,4,2,22/01/2009 07:00,0.75,0.25,0.002386635,1,1.002386635
12466,15574,3,3,2,14/11/2006 07:00,0.5,0.25,0.002710027,1,0.752710027
12466,8230,3,3,2,03/06/2005 07:00,0.5,0.25,0.002688172,1,0.752688172
12466,372,3,4,2,14/03/2005 07:00,0.75,0.25,0.013550135501355,1,1.013550135501355
12466,18152,3,4,2,25/11/2003 07:00,0.75,0.25,0.002739726,1,1.002739726
12466,9193,3,3,4,20/11/2003 07:00,0.5,0.75,0.005249344,1,1.255249344
12466,8238,3,3,2,17/10/2003 07:00,0.5,0.25,0.002747253,1,0.752747253
12466,15746,3,2,2,24/09/2002 07:00,0.25,0.25,0.002666667,2,0.502666667
